id,x,y
8-778,205.970357333613,235.568509503085
8-779,202.61741187634,204.46323518887
8-780,179.473458498043,186.743286535766
8-781,204.201803226969,199.9865959836
8-782,175.981956767545,210.109537362029
8-783,166.952759736615,197.868857145701
8-784,186.000869075546,232.120198048313
8-785,182.81073752585,220.722354204141
8-786,186.701290940989,209.233268686111
8-787,176.217843720764,207.441613789376
8-788,186.811147455642,208.672639493638
8-789,151.855766104775,208.42277840424
8-790,193.215607849042,207.498479002918
8-791,175.302794401021,211.773593247265
8-792,203.483617193688,209.648798028748
8-793,181.266542168824,206.998980690575
8-794,212.730857760851,215.22362166418
8-795,187.686659239956,187.717045420098
8-796,201.415564810811,201.76980510935
8-797,182.366818051379,221.376162495009
8-798,177.407788271722,216.420910410995
8-799,184.769378565994,210.989702092743
8-800,212.002075733424,225.186884741585
9-801,71.5796878329554,308.121004750537
9-802,101.775865211383,277.265880293129
9-803,90.586593153703,306.577493266341
9-804,87.2171720695315,276.378681077364
9-805,79.6830830147406,295.241812080244
9-806,104.960633755608,271.401712461581
9-807,96.7083546741846,295.733109094884
9-808,85.2960928958972,299.578554171031
9-809,95.9916038021377,290.737252837156
9-810,90.5094172183677,302.175329341697
9-811,97.2467219832385,297.098270226788
9-812,85.1810241170788,283.893161578298
9-813,77.4127870113293,290.001280875276
9-814,86.1052915153197,287.699388595611
9-815,79.3812310920973,304.68312917525
9-816,79.4432678455553,295.203515128396
9-817,95.7979633936222,320.738424439843
9-818,78.6430662802599,270.48556107046
9-819,74.1420659790278,297.27943137774
9-820,72.7175570525925,277.667943383533
9-821,66.6676732912802,297.628620905302
9-822,66.3571994215726,284.443208019183
9-823,84.0537523150025,282.001988509675
9-824,61.5745969060582,277.143684284833
9-825,102.698777294081,297.590186834085
9-826,97.2829953462165,319.45633097799
9-827,95.673182458247,307.649998603327
9-828,90.4100319344203,293.250029161533
9-829,88.4803203475964,289.835215032193
9-830,85.1379430735189,284.454062278383
9-831,87.3984858846155,280.832779856676
9-832,82.7492283746248,299.12877981949
9-833,73.855203320917,288.133215399103
9-834,83.6737298684304,270.272368236141
9-835,96.8545590204546,297.663507547704
9-836,65.8027312649224,304.710432726234
9-837,67.7844839217117,297.602956953063
9-838,97.0528929505903,280.347406256636
9-839,102.285212842231,295.881420650437
9-840,78.2790904902239,301.401735661033
9-841,99.4335909885935,284.854107868091
9-842,75.00440380184,299.505121803268
9-843,78.7974237243787,273.320540722423
9-844,90.2104516699352,294.410540413291
9-845,77.5644073077688,307.681868512276
9-846,88.3111171251829,277.258015977141
9-847,90.58095708865,283.75353607194
9-848,63.4920702944775,289.878086229309
9-849,81.2220199647422,305.39811649602
9-850,76.9651075160833,296.228641368089
9-851,85.3710231172765,321.991196521259
9-852,59.6792056497247,305.059382733824
9-853,87.3898194446043,282.969861122467
9-854,80.4389741696864,264.593863996545
9-855,77.5802980020892,285.473662142217
9-856,80.5961143485234,288.528067752466
9-857,67.9823556087158,278.078536763139
9-858,62.4051468384687,264.596999863651
9-859,89.8135007072956,289.161796692133
9-860,85.9765397388876,287.1731611235
9-861,79.7358318593634,264.368353694629
9-862,69.3901250525059,278.42116368236
9-863,98.2722169787463,299.88109327164
9-864,77.5288906960028,289.291310173177
9-865,75.7765618347444,289.410435738586
9-866,110.027581651305,313.040671165913
9-867,75.6287046487565,294.400370420345
9-868,87.6248930826981,305.657817286224
9-869,93.7430611188164,298.52696729361
9-870,82.2697695353473,271.544413655743
9-871,81.7418439982624,277.357839479444
9-872,88.4504416505281,315.949606220663
9-873,86.5879058054036,288.551047229472
9-874,76.1024657898824,289.687499960633
9-875,124.635440029754,307.41433548053
9-876,69.9176932197681,288.54092136037
9-877,87.4161943558195,298.24581005845
9-878,85.0698851888658,262.987933419394
9-879,90.5501612315321,292.686714125012
9-880,97.5642662905501,302.399445208234
9-881,79.9161541323089,260.069463647379
9-882,94.0966394595773,277.861735146586
9-883,87.7562463701769,299.53610472246
9-884,84.1050762980568,263.207065372982
9-885,79.3178827293777,293.439593261884
9-886,97.1874568375472,312.396864075837
9-887,92.3987691786746,301.101022941706
9-888,92.4427137247045,282.792570262957
9-889,79.7796221604298,255.239757949903
9-890,93.2698294799981,311.875577355659
9-891,77.0773320050521,287.263516260262
9-892,95.1277722318422,316.3579168415
9-893,78.6535322540772,294.976949583932
9-894,80.2573444251724,273.76191978113
9-895,96.9806070624432,304.548875908161
9-896,86.7577855118989,281.77790272598
9-897,87.900750099738,290.863773573315
9-898,86.4791967282665,293.08298651626
9-899,81.7372302790486,311.102214569719
9-900,71.1312958273627,279.842799784885
10-901,114.593929517823,271.112056069756
10-902,108.867994923239,297.176297342445
10-903,91.6908135533092,249.165478248822
10-904,122.753414014312,296.682964720378
10-905,122.803085909803,304.289561474123
10-906,120.686266982906,292.591924154752
10-907,120.769271834085,310.053191510736
10-908,105.352707891407,272.932087600035
10-909,119.446613883137,278.324590478918
10-910,104.747687492517,291.86128274887
10-911,109.216094354347,281.766846028266
10-912,122.496887868275,326.341240102687
10-913,124.0511129523,289.874236968761
10-914,116.497939369539,281.415508329508
10-915,102.061601054977,285.677866736785
10-916,103.889390970438,284.885215117397
10-917,122.583726157854,289.835349442442
10-918,130.792102733191,286.839881917353
10-919,110.324208449672,270.34929488837
10-920,97.5441383233042,283.500216925727
10-921,110.790736907692,282.097141837162
10-922,122.412131074481,279.729026661624
10-923,137.694985523394,322.026767222545
10-924,101.380916092307,309.577652997425
10-925,101.292054246782,277.286702755546
10-926,120.331791052292,289.321885978145
10-927,90.3541304255347,253.370620124524
10-928,103.749403273012,300.912764361792
10-929,104.539217620209,286.601730059489
10-930,108.14155889429,296.599218172326
10-931,107.715290811205,300.444153168457
10-932,133.542330199501,290.313697574153
10-933,98.2031238773291,274.652420300675
10-934,114.332804770459,302.586800893114
10-935,101.560326608961,284.749438275443
10-936,107.932544617449,274.239529577258
10-937,119.788959819736,257.551121848979
10-938,111.961812089526,308.026166427416
10-939,120.046168853618,291.333571776828
10-940,111.54671653633,284.229617728481
10-941,129.733042772013,316.135710951193
10-942,110.427600028615,293.879345173963
10-943,122.074397903769,273.185774380264
10-944,118.477709738647,301.506432992956
10-945,99.4543626582979,272.983218446647
10-946,106.578382692178,293.888848463952
10-947,110.15628683809,293.863278890131
10-948,122.208425615727,315.404233154233
10-949,97.8627189473064,290.852952829277
10-950,114.940043118938,312.432629529002
10-951,114.888274700947,294.32906457023
10-952,105.862701485335,272.879415484651
10-953,101.434652724514,290.423195675727
10-954,82.1151899745543,282.135762880732
10-955,99.5513818353707,296.101196141199
10-956,90.4678113993616,285.428181347348
10-957,118.235938167953,277.504849324104
10-958,118.183883926182,299.438405125096
10-959,91.5940317884059,291.966109980626
10-960,129.928232687974,292.301350216448
10-961,103.935128933488,289.797227509151
10-962,103.808460599981,287.467402612746
10-963,102.124313143253,279.902504533313
10-964,132.137498285895,289.623962590285
10-965,110.984915588448,298.340376280471
10-966,128.459117321792,304.375595605255
10-967,112.983816900721,282.428810501561
10-968,113.033997784194,298.548813604645
10-969,113.273931163296,285.03677809745
10-970,91.6423515832803,294.786063512416
10-971,100.978686110538,307.236921358005
10-972,96.1218215256408,288.01288920587
10-973,124.840240492419,306.896702256373
10-974,121.719532539456,271.336583289888
10-975,105.949049129212,278.344566843282
10-976,114.245134994347,322.575133561943
10-977,121.174318429029,312.093194638231
10-978,106.014726915783,286.520213075619
10-979,135.087476975343,325.181539624479
10-980,116.33034373224,305.549957991278
10-981,96.5069403740941,282.878388499327
10-982,116.840573314537,293.199037732943
10-983,122.649961815385,276.582722543525
10-984,109.374320457647,306.222747696212
10-985,104.787739254501,273.048662705722
10-986,123.696820073006,308.847270245553
10-987,131.388877496126,301.928008513424
10-988,115.446012284225,296.39601742558
10-989,119.30397751925,299.541880229689
10-990,127.313056611686,269.079616990612
10-991,97.7682055333744,277.346011388964
10-992,112.866360133599,286.447646748524
10-993,98.6121445919114,284.406829450919
10-994,117.048381272377,278.230154150774
10-995,117.339263271762,294.465819778605
10-996,122.063473437175,298.861727213378
10-997,125.074513417311,306.431004796183
10-998,111.963311556398,295.72160089067
10-999,100.349624699072,312.625045591561
10-1000,107.940801427839,283.393219526881
11-1001,68.0364496547138,300.06791923521
11-1002,101.228400150166,315.331592047465
11-1003,66.7056648853061,310.284817160721
11-1004,64.2077294903606,316.878784098361
11-1005,76.4456518932182,330.706686598202
11-1006,88.4948719984221,328.910287293054
11-1007,63.3268404910491,308.717083715899
11-1008,76.9355451033488,314.074780901531
11-1009,81.5034593144235,299.97541324782
11-1010,50.866363365211,307.568231260531
11-1011,63.8349275272565,320.565244337127
11-1012,78.6606169742897,331.033110936386
11-1013,67.5997433844543,309.733788605123
11-1014,67.6423967800907,304.298796108497
11-1015,56.8173156968144,289.077972698694
11-1016,60.8988426431413,295.944950870226
11-1017,65.4452025067469,332.08890265719
11-1018,69.6674182036103,327.8874142162
11-1019,68.6347110240691,302.503503692565
11-1020,77.5698677905267,309.87570093959
11-1021,70.2833779901425,326.613488192102
11-1022,57.7233545272517,311.430263646971
11-1023,75.4596763901184,307.433763102893
11-1024,48.2758675011424,302.218211365212
11-1025,66.7336405463248,336.318543279373
11-1026,65.2283766526107,312.118961892316
11-1027,78.0483553377758,315.579866868299
11-1028,78.1576556256313,320.915290155847
11-1029,85.7776900032609,282.445131821751
11-1030,73.8675489243243,321.944502557655
11-1031,61.7070920800581,323.339257453178
11-1032,61.0813154128318,307.405528514471
11-1033,80.0302643146811,285.862534148831
11-1034,74.9094117766086,317.650775149028
11-1035,93.0648109773615,335.016291283994
11-1036,70.3209707488137,318.912633104672
11-1037,70.0232218343484,312.844455798315
11-1038,59.4480489702688,300.912004720053
11-1039,86.30165894332,330.402029337551
11-1040,55.0404101787329,318.187739247132
11-1041,59.9187567063216,286.006637524068
11-1042,75.0281907482131,305.435876301472
11-1043,56.0200255578737,310.251937765717
11-1044,71.6131270143052,318.57269791013
11-1045,54.8983121544598,285.111289435541
11-1046,55.2186344107363,310.204176851278
11-1047,85.6072590506397,321.377920045225
11-1048,59.4366709399608,296.160786035812
11-1049,44.8074427773897,298.31835370289
11-1050,73.881062047245,301.947355801453
11-1051,81.0940640226677,307.706768570971
11-1052,72.7720756204575,305.576939945086
11-1053,60.6815078871651,297.607101959919
11-1054,58.0967791426391,313.214360279192
11-1055,51.43751784765,330.001754876713
11-1056,62.0087305344688,312.662649874982
11-1057,50.509744338171,306.947504299674
11-1058,82.6945559832558,328.367922706299
11-1059,59.4439023734321,316.595856774925
11-1060,43.6710571221743,309.945117994901
11-1061,65.8665210322059,313.513316788298
11-1062,63.040221784938,317.812969984931
11-1063,76.1752258294455,319.052435433145
11-1064,45.8290936325464,305.828563554274
11-1065,61.6986010435332,309.972052382729
11-1066,70.5557607767182,308.849748945021
11-1067,61.9021584400538,319.084467838228
11-1068,87.5839846935203,309.568624805216
11-1069,75.5142121130197,329.853932812686
11-1070,57.3649525373456,330.272747210076
11-1071,70.7253452286496,307.571709432977
11-1072,62.1776426407692,281.32004644451
11-1073,74.3191766210882,335.048686707951
11-1074,71.6045224468842,333.967498272128
11-1075,76.4975233829802,315.314028037256
11-1076,54.6406607479715,313.264369438812
11-1077,49.6446757854567,286.406886645113
11-1078,64.7155057226119,306.786905329124
11-1079,72.9659655199896,338.633108545976
11-1080,79.5153538258717,290.825969349302
11-1081,65.7023717043482,308.523588972724
11-1082,59.0409829916021,287.35254820413
11-1083,81.1872082996129,314.944478493986
11-1084,68.9054205916896,338.779711956478
11-1085,59.349186473449,304.692114896394
11-1086,67.8168319186124,314.462421895567
11-1087,76.7261938640312,320.207685213685
11-1088,75.6908915433003,290.533974349372
11-1089,67.5510663386562,310.976312659691
11-1090,70.2563068927259,321.349208345452
11-1091,64.3596456722253,307.23687026933
11-1092,67.6541951756268,306.546766164982
11-1093,83.8425758726332,310.474222681854
11-1094,93.3477327131079,313.321359374849
11-1095,91.089379485961,305.195135970327
11-1096,70.8634885602333,322.080580487389
11-1097,64.4749918745355,313.900972091968
11-1098,82.717986264839,322.721002151348
11-1099,70.919610917635,331.815337248299
11-1100,61.805883402077,293.804307805498
12-1101,125.368082401254,281.575534210545
12-1102,168.585226424825,336.932952313808
12-1103,133.372759178174,312.855705813793
12-1104,117.760177916331,301.55999605703
12-1105,157.792555930648,296.460669754747
12-1106,134.419046434606,299.414852936603
12-1107,141.490714257577,302.936989807958
12-1108,140.300742174275,332.611089743169
12-1109,134.464246114339,300.382148811086
12-1110,159.103258993653,309.92705802455
12-1111,126.239288824334,300.443151348236
12-1112,127.122209067534,294.151677124715
12-1113,115.015801705624,289.120331188873
12-1114,116.889494046601,308.611256653357
12-1115,155.891882793233,321.285551766261
12-1116,134.742193919279,298.60605219968
12-1117,137.276426901925,299.823725187147
12-1118,145.593875949282,287.674153976438
12-1119,145.016124485173,279.631819096423
12-1120,141.320667165256,313.57719702385
12-1121,148.628417209775,305.573322950216
12-1122,109.922009882122,290.21058573284
12-1123,143.631723681718,302.633581042736
12-1124,141.856012255728,306.333548609234
12-1125,149.10860457836,285.874666211226
12-1126,112.916546500779,297.551501263488
12-1127,133.080379260279,326.402425843501
12-1128,153.051378349822,326.959892725649
12-1129,124.701557470407,300.797520965764
12-1130,143.678328002069,301.407110766366
12-1131,152.438282452189,317.563711358455
12-1132,129.973616487181,298.551764783781
12-1133,148.770338700227,306.310714985558
12-1134,131.975560649071,298.569820393875
12-1135,133.623606325151,288.557914049627
12-1136,154.738289426658,319.061613109665
12-1137,131.93618147851,342.837370282409
12-1138,142.889861511006,300.704873326012
12-1139,129.311355642444,296.98214887484
12-1140,141.902583020552,305.551092437693
12-1141,149.689894447055,316.126110682786
12-1142,138.96342383189,308.907349315586
12-1143,136.206578251399,297.839166728572
12-1144,145.461605063742,309.514889127332
12-1145,135.978582733215,324.239390751841
12-1146,132.406169401017,325.633163382931
12-1147,136.166098108656,294.389510070183
12-1148,139.954341752215,303.151279009401
12-1149,115.405124767668,297.949536173115
12-1150,128.663318601572,317.826942195074
12-1151,147.182199030248,328.605381948785
12-1152,138.162772864974,305.356334977704
12-1153,141.764618930338,310.902727219151
12-1154,138.557470880663,313.352314541505
12-1155,124.017651574543,301.313066930727
12-1156,136.323191154022,323.158431515695
12-1157,136.159079309926,337.35857000372
12-1158,124.744256053984,301.398618998084
12-1159,124.663003662351,298.555940725367
12-1160,142.754051693507,289.678211573119
12-1161,137.376302585965,324.696626106979
12-1162,125.052470322623,292.247968070304
12-1163,154.316103868983,315.980922200959
12-1164,116.11010662462,314.081663618822
12-1165,120.24715801462,302.066908644072
12-1166,153.926752824124,297.072054737171
12-1167,109.762775734175,321.579178492828
12-1168,109.241897839473,302.969423048449
12-1169,152.305463715795,313.126740381821
12-1170,124.985178323134,301.526984250525
12-1171,156.543894226619,313.738579540012
12-1172,138.506841307577,304.569069610192
12-1173,136.974465725214,309.888764489488
12-1174,144.585074017464,297.887896616513
12-1175,138.763214886865,315.675883579252
12-1176,132.574333833247,306.430290610489
12-1177,122.118192309076,295.026915501709
12-1178,152.154309199458,313.073038829966
12-1179,138.94566617177,299.099558052574
12-1180,157.380254620892,305.700220282593
12-1181,136.627955630504,321.669407739199
12-1182,140.731551746057,297.15937173222
12-1183,126.358039024326,305.164460545045
12-1184,137.279632274037,313.082817825932
12-1185,131.507863710599,307.045553960135
12-1186,137.011574895369,306.598829014892
12-1187,146.065910409771,324.21990278201
12-1188,136.781180735862,294.299786601347
12-1189,142.939785136072,307.555610436453
12-1190,150.129383252844,317.096439060174
12-1191,117.197537211943,288.628825420556
12-1192,148.56873978656,343.32061047712
12-1193,149.277119692798,308.372732468267
12-1194,137.10514732937,309.276563763847
12-1195,128.958110006241,309.8803175066
12-1196,139.002451632194,290.26942009032
12-1197,133.219962611481,310.053398953033
12-1198,124.476732663072,301.415664045135
12-1199,149.746459422847,312.69308010363
12-1200,124.765461403096,300.698010725678
