id,x,y
8-778,217.046910796498,249.063173494517
8-779,205.970357333613,235.568509503085
8-780,202.61741187634,204.46323518887
8-781,179.473458498043,186.743286535766
8-782,204.201803226969,199.9865959836
8-783,175.981956767545,210.109537362029
8-784,166.952759736615,197.868857145701
8-785,186.000869075546,232.120198048313
8-786,182.81073752585,220.722354204141
8-787,186.701290940989,209.233268686111
8-788,176.217843720764,207.441613789376
8-789,186.811147455642,208.672639493638
8-790,151.855766104775,208.42277840424
8-791,193.215607849042,207.498479002918
8-792,175.302794401021,211.773593247265
8-793,203.483617193688,209.648798028748
8-794,181.266542168824,206.998980690575
8-795,212.730857760851,215.22362166418
8-796,187.686659239956,187.717045420098
8-797,201.415564810811,201.76980510935
8-798,182.366818051379,221.376162495009
8-799,177.407788271722,216.420910410995
8-800,184.769378565994,210.989702092743
8-801,212.002075733424,225.186884741585
9-802,71.5796878329554,308.121004750537
9-803,101.775865211383,277.265880293129
9-804,90.586593153703,306.577493266341
9-805,87.2171720695315,276.378681077364
9-806,79.6830830147406,295.241812080244
9-807,104.960633755608,271.401712461581
9-808,96.7083546741846,295.733109094884
9-809,85.2960928958972,299.578554171031
9-810,95.9916038021377,290.737252837156
9-811,90.5094172183677,302.175329341697
9-812,97.2467219832385,297.098270226788
9-813,85.1810241170788,283.893161578298
9-814,77.4127870113293,290.001280875276
9-815,86.1052915153197,287.699388595611
9-816,79.3812310920973,304.68312917525
9-817,79.4432678455553,295.203515128396
9-818,95.7979633936222,320.738424439843
9-819,78.6430662802599,270.48556107046
9-820,74.1420659790278,297.27943137774
9-821,72.7175570525925,277.667943383533
9-822,66.6676732912802,297.628620905302
9-823,66.3571994215726,284.443208019183
9-824,84.0537523150025,282.001988509675
9-825,61.5745969060582,277.143684284833
9-826,102.698777294081,297.590186834085
9-827,97.2829953462165,319.45633097799
9-828,95.673182458247,307.649998603327
9-829,90.4100319344203,293.250029161533
9-830,88.4803203475964,289.835215032193
9-831,85.1379430735189,284.454062278383
9-832,87.3984858846155,280.832779856676
9-833,82.7492283746248,299.12877981949
9-834,73.855203320917,288.133215399103
9-835,83.6737298684304,270.272368236141
9-836,96.8545590204546,297.663507547704
9-837,65.8027312649224,304.710432726234
9-838,67.7844839217117,297.602956953063
9-839,97.0528929505903,280.347406256636
9-840,102.285212842231,295.881420650437
9-841,78.2790904902239,301.401735661033
9-842,99.4335909885935,284.854107868091
9-843,75.00440380184,299.505121803268
9-844,78.7974237243787,273.320540722423
9-845,90.2104516699352,294.410540413291
9-846,77.5644073077688,307.681868512276
9-847,88.3111171251829,277.258015977141
9-848,90.58095708865,283.75353607194
9-849,63.4920702944775,289.878086229309
9-850,81.2220199647422,305.39811649602
9-851,76.9651075160833,296.228641368089
9-852,85.3710231172765,321.991196521259
9-853,59.6792056497247,305.059382733824
9-854,87.3898194446043,282.969861122467
9-855,80.4389741696864,264.593863996545
9-856,77.5802980020892,285.473662142217
9-857,80.5961143485234,288.528067752466
9-858,67.9823556087158,278.078536763139
9-859,62.4051468384687,264.596999863651
9-860,89.8135007072956,289.161796692133
9-861,85.9765397388876,287.1731611235
9-862,79.7358318593634,264.368353694629
9-863,69.3901250525059,278.42116368236
9-864,98.2722169787463,299.88109327164
9-865,77.5288906960028,289.291310173177
9-866,75.7765618347444,289.410435738586
9-867,110.027581651305,313.040671165913
9-868,75.6287046487565,294.400370420345
9-869,87.6248930826981,305.657817286224
9-870,93.7430611188164,298.52696729361
9-871,82.2697695353473,271.544413655743
9-872,81.7418439982624,277.357839479444
9-873,88.4504416505281,315.949606220663
9-874,86.5879058054036,288.551047229472
9-875,76.1024657898824,289.687499960633
9-876,124.635440029754,307.41433548053
9-877,69.9176932197681,288.54092136037
9-878,87.4161943558195,298.24581005845
9-879,85.0698851888658,262.987933419394
9-880,90.5501612315321,292.686714125012
9-881,97.5642662905501,302.399445208234
9-882,79.9161541323089,260.069463647379
9-883,94.0966394595773,277.861735146586
9-884,87.7562463701769,299.53610472246
9-885,84.1050762980568,263.207065372982
9-886,79.3178827293777,293.439593261884
9-887,97.1874568375472,312.396864075837
9-888,92.3987691786746,301.101022941706
9-889,92.4427137247045,282.792570262957
9-890,79.7796221604298,255.239757949903
9-891,93.2698294799981,311.875577355659
9-892,77.0773320050521,287.263516260262
9-893,95.1277722318422,316.3579168415
9-894,78.6535322540772,294.976949583932
9-895,80.2573444251724,273.76191978113
9-896,96.9806070624432,304.548875908161
9-897,86.7577855118989,281.77790272598
9-898,87.900750099738,290.863773573315
9-899,86.4791967282665,293.08298651626
9-900,81.7372302790486,311.102214569719
9-901,71.1312958273627,279.842799784885
9-902,165.454442095955,395.549924039706
9-903,168.408592736708,395.447092012754
10-904,114.593929517823,271.112056069756
10-905,108.867994923239,297.176297342445
10-906,91.6908135533092,249.165478248822
10-907,122.753414014312,296.682964720378
10-908,122.803085909803,304.289561474123
10-909,120.686266982906,292.591924154752
10-910,120.769271834085,310.053191510736
10-911,105.352707891407,272.932087600035
10-912,119.446613883137,278.324590478918
10-913,104.747687492517,291.86128274887
10-914,109.216094354347,281.766846028266
10-915,122.496887868275,326.341240102687
10-916,124.0511129523,289.874236968761
10-917,116.497939369539,281.415508329508
10-918,102.061601054977,285.677866736785
10-919,103.889390970438,284.885215117397
10-920,122.583726157854,289.835349442442
10-921,130.792102733191,286.839881917353
10-922,110.324208449672,270.34929488837
10-923,97.5441383233042,283.500216925727
10-924,110.790736907692,282.097141837162
10-925,122.412131074481,279.729026661624
10-926,137.694985523394,322.026767222545
10-927,101.380916092307,309.577652997425
10-928,101.292054246782,277.286702755546
10-929,120.331791052292,289.321885978145
10-930,90.3541304255347,253.370620124524
10-931,103.749403273012,300.912764361792
10-932,104.539217620209,286.601730059489
10-933,108.14155889429,296.599218172326
10-934,107.715290811205,300.444153168457
10-935,133.542330199501,290.313697574153
10-936,98.2031238773291,274.652420300675
10-937,114.332804770459,302.586800893114
10-938,101.560326608961,284.749438275443
10-939,107.932544617449,274.239529577258
10-940,119.788959819736,257.551121848979
10-941,111.961812089526,308.026166427416
10-942,120.046168853618,291.333571776828
10-943,111.54671653633,284.229617728481
10-944,129.733042772013,316.135710951193
10-945,110.427600028615,293.879345173963
10-946,122.074397903769,273.185774380264
10-947,118.477709738647,301.506432992956
10-948,99.4543626582979,272.983218446647
10-949,106.578382692178,293.888848463952
10-950,110.15628683809,293.863278890131
10-951,122.208425615727,315.404233154233
10-952,97.8627189473064,290.852952829277
10-953,114.940043118938,312.432629529002
10-954,114.888274700947,294.32906457023
10-955,105.862701485335,272.879415484651
10-956,101.434652724514,290.423195675727
10-957,82.1151899745543,282.135762880732
10-958,99.5513818353707,296.101196141199
10-959,90.4678113993616,285.428181347348
10-960,118.235938167953,277.504849324104
10-961,118.183883926182,299.438405125096
10-962,91.5940317884059,291.966109980626
10-963,129.928232687974,292.301350216448
10-964,103.935128933488,289.797227509151
10-965,103.808460599981,287.467402612746
10-966,102.124313143253,279.902504533313
10-967,132.137498285895,289.623962590285
10-968,110.984915588448,298.340376280471
10-969,128.459117321792,304.375595605255
10-970,112.983816900721,282.428810501561
10-971,113.033997784194,298.548813604645
10-972,113.273931163296,285.03677809745
10-973,91.6423515832803,294.786063512416
10-974,100.978686110538,307.236921358005
10-975,96.1218215256408,288.01288920587
10-976,124.840240492419,306.896702256373
10-977,121.719532539456,271.336583289888
10-978,105.949049129212,278.344566843282
10-979,114.245134994347,322.575133561943
10-980,121.174318429029,312.093194638231
10-981,106.014726915783,286.520213075619
10-982,135.087476975343,325.181539624479
10-983,116.33034373224,305.549957991278
10-984,96.5069403740941,282.878388499327
10-985,116.840573314537,293.199037732943
10-986,122.649961815385,276.582722543525
10-987,109.374320457647,306.222747696212
10-988,104.787739254501,273.048662705722
10-989,123.696820073006,308.847270245553
10-990,131.388877496126,301.928008513424
10-991,115.446012284225,296.39601742558
10-992,119.30397751925,299.541880229689
10-993,127.313056611686,269.079616990612
10-994,97.7682055333744,277.346011388964
10-995,112.866360133599,286.447646748524
10-996,98.6121445919114,284.406829450919
10-997,117.048381272377,278.230154150774
10-998,117.339263271762,294.465819778605
10-999,122.063473437175,298.861727213378
10-1000,125.074513417311,306.431004796183
10-1001,111.963311556398,295.72160089067
10-1002,100.349624699072,312.625045591561
10-1003,107.940801427839,283.393219526881
11-1004,68.0364496547138,300.06791923521
11-1005,101.228400150166,315.331592047465
11-1006,66.7056648853061,310.284817160721
11-1007,64.2077294903606,316.878784098361
11-1008,76.4456518932182,330.706686598202
11-1009,88.4948719984221,328.910287293054
11-1010,63.3268404910491,308.717083715899
11-1011,76.9355451033488,314.074780901531
11-1012,81.5034593144235,299.97541324782
11-1013,50.866363365211,307.568231260531
11-1014,63.8349275272565,320.565244337127
11-1015,78.6606169742897,331.033110936386
11-1016,67.5997433844543,309.733788605123
11-1017,67.6423967800907,304.298796108497
11-1018,56.8173156968144,289.077972698694
11-1019,60.8988426431413,295.944950870226
11-1020,65.4452025067469,332.08890265719
11-1021,69.6674182036103,327.8874142162
11-1022,68.6347110240691,302.503503692565
11-1023,77.5698677905267,309.87570093959
11-1024,70.2833779901425,326.613488192102
11-1025,57.7233545272517,311.430263646971
11-1026,75.4596763901184,307.433763102893
11-1027,48.2758675011424,302.218211365212
11-1028,66.7336405463248,336.318543279373
11-1029,65.2283766526107,312.118961892316
11-1030,78.0483553377758,315.579866868299
11-1031,78.1576556256313,320.915290155847
11-1032,85.7776900032609,282.445131821751
11-1033,73.8675489243243,321.944502557655
11-1034,61.7070920800581,323.339257453178
11-1035,61.0813154128318,307.405528514471
11-1036,80.0302643146811,285.862534148831
11-1037,74.9094117766086,317.650775149028
11-1038,93.0648109773615,335.016291283994
11-1039,70.3209707488137,318.912633104672
11-1040,70.0232218343484,312.844455798315
11-1041,59.4480489702688,300.912004720053
11-1042,86.30165894332,330.402029337551
11-1043,55.0404101787329,318.187739247132
11-1044,59.9187567063216,286.006637524068
11-1045,75.0281907482131,305.435876301472
11-1046,56.0200255578737,310.251937765717
11-1047,71.6131270143052,318.57269791013
11-1048,54.8983121544598,285.111289435541
11-1049,55.2186344107363,310.204176851278
11-1050,85.6072590506397,321.377920045225
11-1051,59.4366709399608,296.160786035812
11-1052,44.8074427773897,298.31835370289
11-1053,73.881062047245,301.947355801453
11-1054,81.0940640226677,307.706768570971
11-1055,72.7720756204575,305.576939945086
11-1056,60.6815078871651,297.607101959919
11-1057,58.0967791426391,313.214360279192
11-1058,51.43751784765,330.001754876713
11-1059,62.0087305344688,312.662649874982
11-1060,50.509744338171,306.947504299674
11-1061,82.6945559832558,328.367922706299
11-1062,59.4439023734321,316.595856774925
11-1063,43.6710571221743,309.945117994901
11-1064,65.8665210322059,313.513316788298
11-1065,63.040221784938,317.812969984931
11-1066,76.1752258294455,319.052435433145
11-1067,45.8290936325464,305.828563554274
11-1068,61.6986010435332,309.972052382729
11-1069,70.5557607767182,308.849748945021
11-1070,61.9021584400538,319.084467838228
11-1071,87.5839846935203,309.568624805216
11-1072,75.5142121130197,329.853932812686
11-1073,57.3649525373456,330.272747210076
11-1074,70.7253452286496,307.571709432977
11-1075,62.1776426407692,281.32004644451
11-1076,74.3191766210882,335.048686707951
11-1077,71.6045224468842,333.967498272128
11-1078,76.4975233829802,315.314028037256
11-1079,54.6406607479715,313.264369438812
11-1080,49.6446757854567,286.406886645113
11-1081,64.7155057226119,306.786905329124
11-1082,72.9659655199896,338.633108545976
11-1083,79.5153538258717,290.825969349302
11-1084,65.7023717043482,308.523588972724
11-1085,59.0409829916021,287.35254820413
11-1086,81.1872082996129,314.944478493986
11-1087,68.9054205916896,338.779711956478
11-1088,59.349186473449,304.692114896394
11-1089,67.8168319186124,314.462421895567
11-1090,76.7261938640312,320.207685213685
11-1091,75.6908915433003,290.533974349372
11-1092,67.5510663386562,310.976312659691
11-1093,70.2563068927259,321.349208345452
11-1094,64.3596456722253,307.23687026933
11-1095,67.6541951756268,306.546766164982
11-1096,83.8425758726332,310.474222681854
11-1097,93.3477327131079,313.321359374849
11-1098,91.089379485961,305.195135970327
11-1099,70.8634885602333,322.080580487389
11-1100,64.4749918745355,313.900972091968
11-1101,82.717986264839,322.721002151348
11-1102,70.919610917635,331.815337248299
11-1103,61.805883402077,293.804307805498
12-1104,125.368082401254,281.575534210545
12-1105,168.585226424825,336.932952313808
12-1106,133.372759178174,312.855705813793
12-1107,117.760177916331,301.55999605703
12-1108,157.792555930648,296.460669754747
12-1109,134.419046434606,299.414852936603
12-1110,141.490714257577,302.936989807958
12-1111,140.300742174275,332.611089743169
12-1112,134.464246114339,300.382148811086
12-1113,159.103258993653,309.92705802455
12-1114,126.239288824334,300.443151348236
12-1115,127.122209067534,294.151677124715
12-1116,115.015801705624,289.120331188873
12-1117,116.889494046601,308.611256653357
12-1118,155.891882793233,321.285551766261
12-1119,134.742193919279,298.60605219968
12-1120,137.276426901925,299.823725187147
12-1121,145.593875949282,287.674153976438
12-1122,145.016124485173,279.631819096423
12-1123,141.320667165256,313.57719702385
12-1124,148.628417209775,305.573322950216
12-1125,109.922009882122,290.21058573284
12-1126,143.631723681718,302.633581042736
12-1127,141.856012255728,306.333548609234
12-1128,149.10860457836,285.874666211226
12-1129,112.916546500779,297.551501263488
12-1130,133.080379260279,326.402425843501
12-1131,153.051378349822,326.959892725649
12-1132,124.701557470407,300.797520965764
12-1133,143.678328002069,301.407110766366
12-1134,152.438282452189,317.563711358455
12-1135,129.973616487181,298.551764783781
12-1136,148.770338700227,306.310714985558
12-1137,131.975560649071,298.569820393875
12-1138,133.623606325151,288.557914049627
12-1139,154.738289426658,319.061613109665
12-1140,131.93618147851,342.837370282409
12-1141,142.889861511006,300.704873326012
12-1142,129.311355642444,296.98214887484
12-1143,141.902583020552,305.551092437693
12-1144,149.689894447055,316.126110682786
12-1145,138.96342383189,308.907349315586
12-1146,136.206578251399,297.839166728572
12-1147,145.461605063742,309.514889127332
12-1148,135.978582733215,324.239390751841
12-1149,132.406169401017,325.633163382931
12-1150,136.166098108656,294.389510070183
12-1151,139.954341752215,303.151279009401
12-1152,115.405124767668,297.949536173115
12-1153,128.663318601572,317.826942195074
12-1154,147.182199030248,328.605381948785
12-1155,138.162772864974,305.356334977704
12-1156,141.764618930338,310.902727219151
12-1157,138.557470880663,313.352314541505
12-1158,124.017651574543,301.313066930727
12-1159,136.323191154022,323.158431515695
12-1160,136.159079309926,337.35857000372
12-1161,124.744256053984,301.398618998084
12-1162,124.663003662351,298.555940725367
12-1163,142.754051693507,289.678211573119
12-1164,137.376302585965,324.696626106979
12-1165,125.052470322623,292.247968070304
12-1166,154.316103868983,315.980922200959
12-1167,116.11010662462,314.081663618822
12-1168,120.24715801462,302.066908644072
12-1169,153.926752824124,297.072054737171
12-1170,109.762775734175,321.579178492828
12-1171,109.241897839473,302.969423048449
12-1172,152.305463715795,313.126740381821
12-1173,124.985178323134,301.526984250525
12-1174,156.543894226619,313.738579540012
12-1175,138.506841307577,304.569069610192
12-1176,136.974465725214,309.888764489488
12-1177,144.585074017464,297.887896616513
12-1178,138.763214886865,315.675883579252
12-1179,132.574333833247,306.430290610489
12-1180,122.118192309076,295.026915501709
12-1181,152.154309199458,313.073038829966
12-1182,138.94566617177,299.099558052574
12-1183,157.380254620892,305.700220282593
12-1184,136.627955630504,321.669407739199
12-1185,140.731551746057,297.15937173222
12-1186,126.358039024326,305.164460545045
12-1187,137.279632274037,313.082817825932
12-1188,131.507863710599,307.045553960135
12-1189,137.011574895369,306.598829014892
12-1190,146.065910409771,324.21990278201
12-1191,136.781180735862,294.299786601347
12-1192,142.939785136072,307.555610436453
12-1193,150.129383252844,317.096439060174
12-1194,117.197537211943,288.628825420556
12-1195,148.56873978656,343.32061047712
12-1196,149.277119692798,308.372732468267
12-1197,137.10514732937,309.276563763847
12-1198,128.958110006241,309.8803175066
12-1199,139.002451632194,290.26942009032
12-1200,133.219962611481,310.053398953033
